concert_id,演唱会名称,艺人,艺人热度分,音乐风格,省份,城市,演出场馆,场馆类型,场馆容纳量,开演日期,闭演日期,演出时长(分钟),主办方,票价下限(元),票价上限(元),实际入场人数,售票状态/备注
C202611541,刘德华 2026巡回演唱会 呼和浩特站,刘德华,83,抒情,内蒙古,呼和浩特,呼和浩特大剧院(演出厅),演艺中心,5318,2026-07-06,2026-07-06,113,橙天嘉禾,49,182,3872,余票较多
C202611542,汪苏泷 2026巡回演唱会 石家庄站,汪苏泷,63,流行,河北,石家庄,石家庄艺术中心大剧场,演艺中心,4471,2026-06-23,2026-06-23,119,橙天嘉禾,49,59,3088,余票较多
C202211543,张学友 2022年度演唱会 厦门站,张学友,99,经典,福建,厦门,厦门奥体中心体育馆,体育馆,18566,2022-01-16,2022-01-16,116,杰克音乐,49,149,16225,正常
C202511544,王菲 2025全新舞台演出（2晚） 哈尔滨站,王菲,76,电子/氛围,黑龙江,哈尔滨,哈尔滨奥体中心体育馆,体育馆,18176,2025-11-14,2025-11-15,116,环球音乐,49,122,12711,余票较多
C202411545,刘若英(奶茶) 2024世界巡回演唱会 武汉站,刘若英(奶茶),82,抒情,湖北,武汉,武汉体育中心体育场,体育场,89431,2024-01-21,2024-01-21,114,华纳音乐,49,266,61092,余票较多
C202611546,刘若英(奶茶) 2026巡回演唱会 成都站,刘若英(奶茶),68,经典,四川,成都,成都体育中心体育场,体育场,69073,2026-04-03,2026-04-03,130,环球音乐,49,126,41573,余票较多
C202211547,薛之谦 2022巡回演唱会 福州站,薛之谦,81,民谣/流行,福建,福州,福州国际体育中心体育场,体育场,48429,2022-03-13,2022-03-13,118,摩登天空,49,85,37691,正常
C202511548,刘若英(奶茶) 2025年度演唱会（3晚） 济南站,刘若英(奶茶),67,抒情,山东,济南,济南奥体中心体育场,体育场,22382,2025-03-05,2025-03-07,114,橙天嘉禾,49,151,11374,上座偏低
C202411549,薛之谦 2024年度演唱会 石家庄站,薛之谦,88,流行,河北,石家庄,石家庄国际会展/体育馆(演出场),体育馆,6442,2024-09-26,2024-09-26,122,大麦,49,181,5078,正常
C202411550,蔡依林 2024世界巡回演唱会 宁波站,蔡依林,89,舞曲/电子,浙江,宁波,宁波体育中心体育馆,体育馆,8831,2024-03-11,2024-03-11,116,华研国际,49,293,5823,余票较多
C202411551,李荣浩 2024巡回演唱会 苏州站,李荣浩,61,民谣,江苏,苏州,苏州奥体中心体育馆,体育馆,20085,2024-04-30,2024-04-30,110,杰克音乐,49,87,13481,余票较多
C202611552,孙燕姿 2026特别呈现演唱会（2晚） 深圳站,孙燕姿,51,抒情,广东,深圳,深圳音乐厅/演出中心,演艺中心,7252,2026-05-05,2026-05-06,104,杰克音乐,49,117,4301,余票较多
C202411553,王菲 2024全国巡演 青岛站,王菲,93,电子/氛围,山东,青岛,青岛体育馆,体育馆,17433,2024-01-13,2024-01-13,116,大麦,49,251,14813,正常
C202411554,王嘉尔 2024年度演唱会 杭州站,王嘉尔,64,舞曲/电子,浙江,杭州,杭州体育中心体育场,体育场,51678,2024-01-10,2024-01-10,124,橙天嘉禾,49,116,32546,余票较多
C202611555,周深 2026年度演唱会 乌鲁木齐站,周深,56,古典/流行,新疆,乌鲁木齐,乌鲁木齐国际会展/体育馆(演出场),体育馆,12057,2026-11-04,2026-11-04,90,华纳音乐,49,235,7730,余票较多
C202311556,GAI周延 2023全新舞台演出 合肥站,GAI周延,79,嘻哈,安徽,合肥,合肥国际会展/体育馆(演出场),体育馆,11645,2023-01-08,2023-01-08,107,环球音乐,49,306,8201,余票较多
C202411557,周杰伦 2024年度演唱会 深圳站,周杰伦,88,R&B,广东,深圳,深圳奥体中心体育馆,体育馆,30527,2024-05-13,2024-05-13,117,摩登天空,49,210,23566,正常
C202211558,李荣浩 2022年度演唱会 青岛站,李荣浩,46,流行,山东,青岛,青岛大剧院(演出厅),演艺中心,6247,2022-09-05,2022-09-05,115,现场娱乐(主办合作),49,237,3991,余票较多
C202511559,王菲 2025年度演唱会 兰州站,王菲,81,电子/氛围,甘肃,兰州,兰州演艺中心,演艺中心,1569,2025-09-04,2025-09-04,118,大麦,49,163,1211,正常
C202411560,陈奕迅 2024巡回演唱会 济南站,陈奕迅,84,流行,山东,济南,济南国际会展/体育馆(演出场),体育馆,12541,2024-04-03,2024-04-03,109,环球音乐,49,215,9007,余票较多
C202611561,陈奕迅 2026年度演唱会 哈尔滨站,陈奕迅,80,流行,黑龙江,哈尔滨,哈尔滨奥体中心体育场,体育场,40792,2026-08-07,2026-08-07,114,索尼音乐,49,249,23671,余票较多
C202411562,唐汉霄 2024全新舞台演出 济南站,唐汉霄,67,流行/摇滚,山东,济南,济南国际会展/体育馆(演出场),体育馆,19200,2024-09-24,2024-09-24,123,现场娱乐(主办合作),49,70,11945,余票较多
C202211563,刘德华 2022巡回演唱会 石家庄站,刘德华,76,流行,河北,石家庄,石家庄体育文化中心体育馆,体育馆,4614,2022-07-16,2022-07-16,128,猫眼演出,49,162,3460,余票较多
C202511564,刘德华 2025巡回演唱会 郑州站,刘德华,82,流行,河南,郑州,郑州演艺中心,演艺中心,9784,2025-04-20,2025-04-20,114,橙天嘉禾,49,243,7830,正常
C202311565,汪苏泷 2023年度演唱会 南昌站,汪苏泷,74,电子/流行,江西,南昌,南昌体育中心体育馆,体育馆,21406,2023-07-05,2023-07-05,139,大麦,49,294,13671,余票较多
C202211566,GAI周延 2022全国巡演 南京站,GAI周延,63,嘻哈,江苏,南京,南京奥体中心体育场,体育场,60677,2022-06-11,2022-06-11,129,大麦,49,141,43543,余票较多
C202411567,薛之谦 2024全国巡演 太原站,薛之谦,85,流行,山西,太原,太原奥体中心体育馆,体育馆,3226,2024-08-10,2024-08-10,119,猫眼演出,49,115,2310,余票较多
C202511568,薛之谦 2025年度演唱会 青岛站,薛之谦,74,流行,山东,青岛,青岛体育文化中心体育馆,体育馆,10458,2025-08-13,2025-08-13,122,摩登天空,49,317,7353,余票较多
C202611569,赵雷 2026特别呈现演唱会 太原站,赵雷,65,民谣,山西,太原,太原奥体中心体育馆,体育馆,3491,2026-01-25,2026-01-25,124,猫眼演出,49,97,2222,余票较多
C202311570,周深 2023全新舞台演出 北京站,周深,74,古典/流行,北京,北京,北京体育中心体育场,体育场,46064,2023-01-16,2023-01-16,106,摩登天空,49,229,25576,余票较多
C202311571,五月天 2023全国巡演 石家庄站,五月天,86,流行摇滚,河北,石家庄,石家庄国际会展/体育馆(演出场),体育馆,5031,2023-10-21,2023-10-21,115,华纳音乐,49,59,4281,正常
C202311572,林俊杰 2023巡回演唱会 天津站,林俊杰,94,R&B,天津,天津,天津体育文化中心体育馆,体育馆,17159,2023-04-06,2023-04-06,120,索尼音乐,49,207,13388,正常
C202511573,王菲 2025全新舞台演出 广州站,王菲,87,电子/氛围,广东,广州,广州国际会展/体育馆(演出场),体育馆,19763,2025-12-06,2025-12-06,107,猫眼演出,49,84,14537,余票较多
C202411574,陈奕迅 2024巡回演唱会（2晚） 成都站,陈奕迅,91,抒情,四川,成都,成都演艺中心,演艺中心,16097,2024-05-31,2024-06-01,112,索尼音乐,49,127,11417,余票较多
C202211575,陈奕迅 2022巡回演唱会（2晚） 银川站,陈奕迅,87,抒情,宁夏,银川,银川奥体中心体育馆,体育馆,4759,2022-02-15,2022-02-16,122,大麦,49,139,2951,余票较多
C202311576,刘德华 2023年度演唱会（2晚） 宁波站,刘德华,91,流行,浙江,宁波,宁波艺术中心大剧场,演艺中心,2150,2023-10-15,2023-10-16,118,猫眼演出,49,270,1608,余票较多
C202411577,蔡依林 2024全新舞台演出 南昌站,蔡依林,81,舞曲/电子,江西,南昌,南昌体育馆,体育馆,10270,2024-08-03,2024-08-03,128,大麦,49,173,8579,正常
C202311578,李荣浩 2023巡回演唱会 杭州站,李荣浩,61,民谣,浙江,杭州,杭州体育馆,体育馆,30415,2023-07-02,2023-07-02,121,永乐票务,49,242,22507,余票较多
C202411579,陈奕迅 2024巡回演唱会 西宁站,陈奕迅,84,抒情,青海,西宁,西宁奥体中心体育馆,体育馆,10161,2024-12-17,2024-12-17,112,永乐票务,49,139,7951,正常
C202611580,蔡徐坤 2026全国巡演 武汉站,蔡徐坤,85,舞曲/电子,湖北,武汉,武汉体育馆,体育馆,36185,2026-08-30,2026-08-30,132,大麦,49,59,29295,正常
C202411581,林俊杰 2024世界巡回演唱会 福州站,林俊杰,76,流行,福建,福州,福州体育文化中心体育馆,体育馆,19923,2024-02-15,2024-02-15,114,大麦,49,124,11933,余票较多
C202511582,薛之谦 2025世界巡回演唱会 郑州站,薛之谦,92,流行,河南,郑州,郑州体育文化中心体育馆,体育馆,9823,2025-09-17,2025-09-17,136,猫眼演出,49,190,6785,余票较多
C202411583,张杰 2024巡回演唱会 合肥站,张杰,67,抒情,安徽,合肥,合肥艺术中心大剧场,演艺中心,7796,2024-10-10,2024-10-10,113,橙天嘉禾,49,203,5566,余票较多
C202511584,张学友 2025世界巡回演唱会 南昌站,张学友,90,抒情,江西,南昌,南昌艺术中心大剧场,演艺中心,7087,2025-11-17,2025-11-17,113,索尼音乐,49,108,5201,余票较多
C202211585,唐汉霄 2022年度演唱会 合肥站,唐汉霄,48,流行/摇滚,安徽,合肥,合肥体育馆,体育馆,18897,2022-02-19,2022-02-19,109,猫眼演出,49,248,9929,上座偏低
C202511586,张学友 2025全国巡演（2晚） 深圳站,张学友,87,经典,广东,深圳,深圳艺术中心大剧场,演艺中心,8394,2025-05-16,2025-05-17,122,摩登天空,49,252,5997,余票较多
C202311587,刘若英(奶茶) 2023巡回演唱会 佛山站,刘若英(奶茶),68,经典,广东,佛山,佛山艺术中心大剧场,演艺中心,4748,2023-08-15,2023-08-15,119,橙天嘉禾,49,71,3550,余票较多
C202311588,蔡徐坤 2023特别呈现演唱会 上海站,蔡徐坤,70,流行,上海,上海,上海体育中心体育馆,体育馆,37700,2023-06-07,2023-06-07,110,猫眼演出,49,211,28041,余票较多
C202311589,刘若英(奶茶) 2023全国巡演 北京站,刘若英(奶茶),74,经典,北京,北京,北京艺术中心大剧场,演艺中心,13529,2023-02-19,2023-02-19,123,摩登天空,49,98,8682,余票较多
C202611590,蔡徐坤 2026全新舞台演出 长春站,蔡徐坤,87,流行,吉林,长春,长春体育文化中心体育馆,体育馆,13711,2026-07-21,2026-07-21,121,摩登天空,49,108,10084,余票较多
C202211591,蔡徐坤 2022世界巡回演唱会 大连站,蔡徐坤,75,流行,辽宁,大连,大连体育中心体育馆,体育馆,11290,2022-04-14,2022-04-14,126,华研国际,49,316,7093,余票较多
C202211592,王菲 2022年度演唱会 福州站,王菲,84,流行,福建,福州,福州体育中心体育馆,体育馆,8015,2022-12-12,2022-12-12,112,索尼音乐,49,114,4938,余票较多
C202511593,五月天 2025全新舞台演出 厦门站,五月天,85,流行摇滚,福建,厦门,厦门体育文化中心体育馆,体育馆,25305,2025-04-19,2025-04-19,137,现场娱乐(主办合作),49,140,19701,正常
C202311594,张靓颖 2023年度演唱会 佛山站,张靓颖,65,流行,广东,佛山,佛山艺术中心大剧场,演艺中心,3758,2023-04-15,2023-04-15,107,华纳音乐,49,194,2867,正常
C202611595,刘德华 2026巡回演唱会 南京站,刘德华,94,抒情,江苏,南京,南京体育中心体育场,体育场,37055,2026-08-10,2026-08-10,119,猫眼演出,49,217,27622,余票较多
C202611596,蔡徐坤 2026全国巡演 南京站,蔡徐坤,83,舞曲/电子,江苏,南京,南京音乐厅/演出中心,演艺中心,18056,2026-07-06,2026-07-06,112,橙天嘉禾,49,146,13069,余票较多
C202211597,林俊杰 2022全新舞台演出 杭州站,林俊杰,94,流行,浙江,杭州,杭州体育场,体育场,47739,2022-03-05,2022-03-05,129,索尼音乐,49,104,38249,正常
C202511598,张学友 2025巡回演唱会 南京站,张学友,91,抒情,江苏,南京,南京体育馆,体育馆,38513,2025-11-20,2025-11-20,115,猫眼演出,49,131,26976,余票较多
C202611599,光良 2026年度演唱会 长春站,光良,64,抒情,吉林,长春,长春国际会展/体育馆(演出场),体育馆,10951,2026-07-09,2026-07-09,85,华研国际,49,245,7204,余票较多
C202511600,张靓颖 2025全新舞台演出 青岛站,张靓颖,59,抒情,山东,青岛,青岛体育馆,体育馆,13654,2025-09-30,2025-09-30,113,环球音乐,49,245,7458,上座偏低
C202411601,毛不易 2024世界巡回演唱会 重庆站,毛不易,53,民谣/流行,重庆,重庆,重庆大剧院(演出厅),演艺中心,7274,2024-05-02,2024-05-02,117,索尼音乐,49,231,4451,余票较多
C202511602,华晨宇 2025世界巡回演唱会 长春站,华晨宇,69,摇滚/实验,吉林,长春,长春音乐厅/演出中心,演艺中心,3122,2025-07-01,2025-07-01,132,大麦,49,59,2187,余票较多
C202611603,蔡徐坤 2026巡回演唱会 大连站,蔡徐坤,81,流行,辽宁,大连,大连体育文化中心体育馆,体育馆,17429,2026-11-28,2026-11-28,124,猫眼演出,49,162,13431,正常
C202411604,张学友 2024巡回演唱会 石家庄站,张学友,93,抒情,河北,石家庄,石家庄奥体中心体育馆,体育馆,11398,2024-10-21,2024-10-21,130,猫眼演出,49,203,8383,余票较多
C202411605,孙燕姿 2024巡回演唱会 厦门站,孙燕姿,61,抒情,福建,厦门,厦门奥体中心体育馆,体育馆,8916,2024-07-28,2024-07-28,107,现场娱乐(主办合作),49,59,6233,余票较多
C202611606,邓紫棋 2026年度演唱会 天津站,邓紫棋,84,流行,天津,天津,天津体育中心体育馆,体育馆,24094,2026-05-31,2026-05-31,125,大麦,49,69,18138,正常
C202411607,五月天 2024年度演唱会 厦门站,五月天,92,摇滚,福建,厦门,厦门演艺中心,演艺中心,4685,2024-08-15,2024-08-15,144,摩登天空,49,109,3315,余票较多
C202411608,张杰 2024巡回演唱会 北京站,张杰,64,流行,北京,北京,北京体育文化中心体育馆,体育馆,16499,2024-10-03,2024-10-03,114,大麦,49,214,10056,余票较多
C202311609,薛之谦 2023巡回演唱会 宁波站,薛之谦,90,民谣/流行,浙江,宁波,宁波音乐厅/演出中心,演艺中心,1593,2023-11-16,2023-11-16,121,永乐票务,49,63,1053,余票较多
C202411610,刘若英(奶茶) 2024巡回演唱会 银川站,刘若英(奶茶),72,抒情,宁夏,银川,银川体育文化中心体育馆,体育馆,3769,2024-01-01,2024-01-01,114,橙天嘉禾,49,262,2722,余票较多
C202611611,薛之谦 2026年度演唱会（2晚） 成都站,薛之谦,87,流行,四川,成都,成都体育中心体育馆,体育馆,36642,2026-05-30,2026-05-31,112,杰克音乐,49,298,27465,余票较多
C202311612,王嘉尔 2023巡回演唱会 上海站,王嘉尔,66,嘻哈,上海,上海,上海体育馆,体育馆,29016,2023-04-05,2023-04-05,105,杰克音乐,49,192,17185,余票较多
C202511613,王嘉尔 2025巡回演唱会 深圳站,王嘉尔,74,舞曲/电子,广东,深圳,深圳奥体中心体育馆,体育馆,19121,2025-07-10,2025-07-10,111,杰克音乐,49,78,13163,余票较多
C202211614,陈奕迅 2022巡回演唱会 兰州站,陈奕迅,91,流行,甘肃,兰州,兰州演艺中心,演艺中心,2610,2022-10-03,2022-10-03,139,华研国际,49,172,1788,余票较多
C202511615,陈奕迅 2025巡回演唱会 武汉站,陈奕迅,93,流行,湖北,武汉,武汉体育馆,体育馆,41274,2025-04-24,2025-04-24,115,猫眼演出,49,180,28610,余票较多
C202611616,汪苏泷 2026全新舞台演出 南京站,汪苏泷,60,电子/流行,江苏,南京,南京体育文化中心体育馆,体育馆,15708,2026-10-04,2026-10-04,105,永乐票务,49,200,10122,余票较多
C202611617,光良 2026巡回演唱会 兰州站,光良,73,抒情,甘肃,兰州,兰州国际会展/体育馆(演出场),体育馆,4072,2026-03-14,2026-03-14,117,摩登天空,49,255,3261,正常
C202411618,GAI周延 2024全国巡演 大连站,GAI周延,75,嘻哈,辽宁,大连,大连体育文化中心体育馆,体育馆,21741,2024-11-06,2024-11-06,102,猫眼演出,49,179,13378,余票较多
C202311619,周深 2023巡回演唱会 青岛站,周深,73,古典/流行,山东,青岛,青岛国际体育中心体育场,体育场,58958,2023-07-14,2023-07-14,119,猫眼演出,49,187,35176,余票较多
C202311620,林俊杰 2023年度演唱会 厦门站,林俊杰,88,流行,福建,厦门,厦门体育文化中心体育馆,体育馆,24795,2023-10-14,2023-10-14,133,猫眼演出,49,135,19832,正常
C202411621,周杰伦 2024世界巡回演唱会 呼和浩特站,周杰伦,93,R&B,内蒙古,呼和浩特,呼和浩特艺术中心大剧场,演艺中心,3164,2024-03-23,2024-03-23,130,永乐票务,49,114,2759,正常
C202211622,林俊杰 2022巡回演唱会 兰州站,林俊杰,83,流行,甘肃,兰州,兰州体育文化中心体育馆,体育馆,5735,2022-01-20,2022-01-20,134,猫眼演出,49,246,4046,余票较多
C202511623,GAI周延 2025年度演唱会 沈阳站,GAI周延,71,嘻哈,辽宁,沈阳,沈阳奥体中心体育馆,体育馆,23343,2025-09-19,2025-09-19,111,杰克音乐,49,213,15182,余票较多
C202211624,邓紫棋 2022特别呈现演唱会 长沙站,邓紫棋,84,摇滚,湖南,长沙,长沙国际会展/体育馆(演出场),体育馆,18192,2022-04-18,2022-04-18,125,环球音乐,49,223,12943,余票较多
C202311625,李荣浩 2023全新舞台演出 贵阳站,李荣浩,57,流行,贵州,贵阳,贵阳体育馆,体育馆,19953,2023-09-12,2023-09-12,103,永乐票务,49,130,13416,余票较多
C202211626,五月天 2022世界巡回演唱会 济南站,五月天,92,流行摇滚,山东,济南,济南体育馆,体育馆,22499,2022-03-06,2022-03-06,127,大麦,49,66,18581,正常
C202411627,刘若英(奶茶) 2024全新舞台演出 广州站,刘若英(奶茶),62,抒情,广东,广州,广州奥体中心体育馆,体育馆,18803,2024-09-27,2024-09-27,115,大麦,49,151,12047,余票较多
C202411628,张靓颖 2024全新舞台演出 合肥站,张靓颖,73,抒情,安徽,合肥,合肥体育文化中心体育馆,体育馆,11837,2024-02-17,2024-02-17,114,索尼音乐,49,250,9004,正常
C202211629,邓紫棋 2022巡回演唱会 厦门站,邓紫棋,90,流行,福建,厦门,厦门体育场,体育场,23397,2022-08-02,2022-08-02,101,大麦,49,198,16792,余票较多
C202211630,赵雷 2022年度演唱会 郑州站,赵雷,59,民谣,河南,郑州,郑州体育中心体育馆,体育馆,11740,2022-10-10,2022-10-10,128,猫眼演出,49,126,7594,余票较多
C202611631,刘若英(奶茶) 2026全新舞台演出 深圳站,刘若英(奶茶),62,抒情,广东,深圳,深圳体育中心体育场,体育场,61401,2026-10-07,2026-10-07,119,永乐票务,49,96,37254,余票较多
C202611632,陈奕迅 2026全国巡演 深圳站,陈奕迅,85,流行,广东,深圳,深圳奥体中心体育场,体育场,37125,2026-02-10,2026-02-10,114,大麦,49,198,22430,余票较多
